Query_id	tax
total_15812894	k__Bacteria;p__Proteobacteria
total_1581307	k__Bacteria
total_15813706	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15814726	k__Bacteria
total_15814882	k__Bacteria
total_15815223	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_15816638	k__Bacteria;p__Bacteroidetes
total_1581688	k__Bacteria;p__Proteobacteria
total_15817233	k__Bacteria
total_1581731	k__Bacteria
total_15817451	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15817772	k__Bacteria
total_15818053	k__Bacteria
total_15818372	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_15818528	Unclassified
total_15818824	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter
total_15818909	k__Bacteria
total_15820077	k__Bacteria
total_15820260	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_1582042	k__Bacteria
total_15821400	k__Bacteria
total_15821824	k__Bacteria;p__Proteobacteria
total_15822394	k__Bacteria
total_15823599	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15823629	Unclassified
total_15824596	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15824985	k__Bacteria;p__Proteobacteria
total_15825195	k__Bacteria;p__Proteobacteria
total_15825386	k__Bacteria
total_15825522	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales
total_15825681	k__Bacteria
total_15826376	k__Bacteria
total_1582646	k__Bacteria;p__Actinobacteria
total_15826910	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_15827476	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_158280	k__Bacteria
total_1582859	k__Bacteria;p__Bacteroidetes
total_1582920	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_15829293	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15829462	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_15829955	k__Bacteria
total_15829993	k__Bacteria
total_15830010	k__Bacteria
total_15830402	k__Bacteria
total_15830799	k__Bacteria
total_15831355	k__Bacteria
total_15831363	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_15831364	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_15831849	k__Bacteria;p__Proteobacteria
total_15832136	k__Bacteria
total_15833423	k__Bacteria;p__Bacteroidetes
total_15833511	k__Bacteria
total_15834228	Unclassified
total_15834585	k__Bacteria
total_15834586	k__Bacteria
total_15834587	k__Bacteria
total_15834713	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15834748	k__Bacteria
total_15835369	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15835834	k__Bacteria
total_15835935	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae
total_1583599	k__Bacteria
total_15836809	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_15836951	k__Bacteria;p__Acidobacteria
total_158372	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_158375	k__Bacteria
total_15837595	k__Bacteria
total_15838103	Unclassified
total_15838215	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_15838450	k__Bacteria
total_15838540	k__Bacteria
total_15839017	k__Bacteria
total_1583932	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
total_15839379	k__Bacteria
total_15839384	k__Bacteria;p__Proteobacteria
total_15839391	k__Bacteria;p__Proteobacteria
total_15839481	k__Bacteria;p__Bacteroidetes
total_15840023	k__Bacteria;p__Bacteroidetes
total_1584082	k__Bacteria
total_1584083	k__Bacteria
total_1584100	k__Bacteria
total_15841240	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zobellia;s__Zobellia_uliginosa
total_15841785	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_15841907	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Niastella;s__Niastella_koreensis
total_15842129	k__Bacteria
total_15842679	k__Bacteria
total_15843529	k__Bacteria;p__Proteobacteria
total_15843729	Unclassified
total_15843730	k__Bacteria
total_15844373	k__Bacteria
total_1584458	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_1584459	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_15845175	k__Bacteria
total_15845682	k__Bacteria;p__Proteobacteria
total_158457	k__Bacteria;p__Planctomycetes
total_15845722	k__Bacteria
total_15846037	k__Bacteria
total_15846038	k__Bacteria
total_15846040	k__Bacteria
total_15846041	k__Bacteria
total_15846044	Unclassified
total_15846047	k__Bacteria
total_15846598	k__Bacteria
total_15846931	k__Bacteria
total_1584700	k__Bacteria
total_15847230	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_15847606	k__Bacteria
total_15847903	k__Bacteria
total_15848059	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15848061	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15848256	k__Bacteria
total_15848291	k__Bacteria
total_1584859	k__Bacteria;p__Actinobacteria
total_15848827	k__Bacteria
total_15849045	k__Bacteria
total_15849115	k__Bacteria;p__Proteobacteria
total_15849481	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15849512	k__Bacteria
total_1585053	k__Bacteria
total_15850714	k__Bacteria;p__Acidobacteria;c__Unclassified;o__Unclassified;f__Unclassified;g__Thermoanaerobaculum;s__Thermoanaerobaculum_aquaticum
total_15850773	k__Bacteria
total_1585197	k__Bacteria
total_1585258	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae
total_15853332	k__Bacteria
total_15855357	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_1585589	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15857229	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_15857365	k__Bacteria
total_15857454	Unclassified
total_15857595	k__Bacteria
total_15857686	k__Bacteria
total_15857898	k__Bacteria
total_15857955	k__Bacteria
total_15858108	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15859188	k__Bacteria
total_15860304	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae
total_15860681	k__Bacteria
total_15861773	k__Bacteria;p__Proteobacteria
total_15861860	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_15862068	k__Bacteria
total_15863648	k__Bacteria
total_15863821	k__Bacteria;p__Proteobacteria
total_15863892	k__Bacteria;p__Firmicutes
total_15864084	k__Bacteria
total_15864453	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales
total_15864528	k__Bacteria
total_15864553	k__Bacteria
total_15864617	k__Bacteria
total_1586477	Unclassified
total_15865437	k__Bacteria
total_15865643	k__Bacteria
total_1586590	k__Bacteria
total_15866013	k__Bacteria
total_15866067	k__Bacteria
total_15866263	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15866293	k__Bacteria
total_1586635	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Unclassified;s__Acidobacteriaceae_bacterium_KBS_83
total_1586636	k__Bacteria
total_1586674	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales
total_1586744	k__Bacteria
total_15867582	k__Bacteria
total_1586761	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales
total_15867893	k__Bacteria
total_15868689	k__Bacteria;p__Proteobacteria
total_15868911	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_15870062	k__Bacteria
total_15870484	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15871352	k__Bacteria
total_15871475	k__Bacteria;p__Actinobacteria
total_15871497	k__Bacteria
total_1587168	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
total_15872154	k__Bacteria
total_15872400	Unclassified
total_15872856	k__Bacteria
total_1587383	k__Bacteria
total_15873831	k__Bacteria
total_15873832	k__Bacteria;p__Proteobacteria
total_15874075	k__Bacteria
total_15874102	k__Bacteria;p__Proteobacteria
total_15874259	k__Bacteria
total_15874340	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_15874383	k__Bacteria
total_15874933	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium
total_15874968	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15875051	k__Bacteria
total_15875098	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15875302	k__Bacteria
total_15875941	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15876008	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae
total_15876419	k__Bacteria
total_15876853	k__Bacteria
total_15877621	k__Bacteria
total_15877898	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales
total_15878176	k__Bacteria
total_1587829	k__Bacteria
total_15878369	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15879461	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae
total_15879523	k__Bacteria;p__Proteobacteria
total_15879562	Unclassified
total_15879901	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15880387	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
total_15881395	Unclassified
total_15882470	k__Bacteria
total_15882528	k__Bacteria
total_15882895	k__Bacteria
total_1588367	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15883741	k__Bacteria;p__Proteobacteria
total_1588494	k__Bacteria
total_15884941	k__Bacteria;p__Proteobacteria
total_15885183	k__Bacteria
total_15886184	k__Bacteria;p__Bacteroidetes
total_15886313	k__Bacteria
total_15886740	k__Bacteria;p__Actinobacteria
total_15887381	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15887444	k__Bacteria
total_15887622	k__Bacteria
total_1588820	k__Bacteria
total_15888307	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15889065	k__Bacteria
total_15889234	k__Bacteria
total_15889645	k__Bacteria
total_15889938	k__Bacteria
total_158900	k__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__bacterium_UASB14
total_1589024	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_15890726	k__Bacteria
total_15890854	k__Bacteria;p__Bacteroidetes
total_15891055	Unclassified
total_1589119	k__Bacteria
total_15891884	k__Bacteria
total_15892138	k__Bacteria
total_15892181	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
total_15892284	k__Bacteria
total_15892657	k__Bacteria
total_15892783	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15892858	k__Bacteria;p__Planctomycetes
total_15892970	k__Bacteria
total_15892996	k__Bacteria
total_15892997	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_15893429	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15894257	k__Bacteria
total_1589483	k__Bacteria
total_1589484	k__Bacteria;p__Proteobacteria
total_1589491	k__Bacteria;p__Proteobacteria
total_15894970	k__Bacteria
total_15895303	k__Bacteria
total_15896501	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae
total_15896792	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15896954	k__Bacteria
total_15897256	k__Bacteria
total_15897594	k__Bacteria;p__Planctomycetes
total_15898405	Unclassified
total_15898460	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15899141	k__Bacteria
total_1589940	k__Bacteria;p__Bacteroidetes
total_1589941	k__Bacteria;p__Bacteroidetes
total_1589945	k__Bacteria;p__Bacteroidetes
total_1589947	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
total_1589948	k__Bacteria;p__Bacteroidetes
total_15899557	k__Bacteria
total_1589957	k__Bacteria
total_15899921	k__Bacteria
total_15900491	k__Bacteria;p__Proteobacteria
total_15901061	k__Bacteria
total_15901256	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter_thiooxydans
total_1590131	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1590149	k__Bacteria;p__Bacteroidetes
total_15902512	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae
total_15902809	k__Bacteria
total_15903002	k__Bacteria
total_15903250	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15903880	k__Bacteria
total_1590443	Unclassified
total_15904456	k__Bacteria
total_15904715	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15905565	Unclassified
total_15906276	k__Bacteria;p__Proteobacteria
total_15906409	k__Bacteria
total_15907800	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15908869	k__Bacteria
total_15909814	k__Bacteria
total_15909815	k__Bacteria
total_15910191	k__Bacteria;p__Proteobacteria
total_15910246	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15910772	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15911138	k__Bacteria;p__Acidobacteria
total_15911358	k__Bacteria
total_15911574	k__Bacteria
total_15912017	k__Bacteria
total_15912152	k__Bacteria
total_15912196	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_15912623	k__Bacteria
total_15912994	k__Bacteria;p__Proteobacteria
total_15913187	k__Bacteria;p__Bacteroidetes
total_15913669	k__Bacteria
total_15914124	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_1591447	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15914513	Unclassified
total_15914542	k__Bacteria
total_1591501	k__Bacteria
total_15915033	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_15915403	k__Bacteria
total_15915822	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
total_15916556	Unclassified
total_15917077	k__Bacteria;p__Bacteroidetes
total_15917142	k__Bacteria
total_15918442	k__Bacteria
total_15918563	Unclassified
total_15919283	k__Bacteria
total_15920609	k__Bacteria
total_15920628	k__Bacteria;p__Proteobacteria
total_15920747	k__Bacteria
total_15920990	k__Bacteria
total_15921414	k__Bacteria;p__Proteobacteria
total_15921718	k__Bacteria;p__Acidobacteria
total_15921724	k__Bacteria
total_15921854	k__Bacteria;p__Actinobacteria
total_15921878	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15923045	Unclassified
total_15923427	k__Bacteria;p__Proteobacteria
total_15924104	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15924201	k__Bacteria
total_15924202	k__Bacteria
total_15924978	k__Bacteria;p__Proteobacteria
total_15925180	k__Bacteria;p__Bacteroidetes
total_15925641	k__Bacteria;p__Bacteroidetes
total_1592566	k__Bacteria
total_15926783	k__Bacteria
total_15928253	k__Bacteria
total_15928291	k__Bacteria
total_159289	k__Bacteria
total_15928968	k__Bacteria
total_15929445	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales
total_15929484	k__Bacteria
total_15929519	k__Bacteria;p__Proteobacteria
total_15930772	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_1593080	k__Bacteria;p__Proteobacteria
total_15931178	k__Bacteria
total_15931425	k__Bacteria
total_1593148	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15931567	k__Bacteria
total_15931764	k__Bacteria
total_15932342	k__Bacteria
total_15932362	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15932580	k__Bacteria;p__Bacteroidetes
total_15932739	Unclassified
total_15933212	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
total_15933472	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_15934016	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15934616	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
total_15934621	k__Bacteria
total_15934821	k__Bacteria
total_15935265	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15935719	k__Bacteria;p__Actinobacteria;c__Actinobacteria
total_15935805	k__Bacteria
total_15935864	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
total_15935867	k__Bacteria
total_15936569	k__Bacteria;p__Proteobacteria
total_15936699	k__Bacteria;p__Bacteroidetes
total_1593710	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
total_15937542	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15937806	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
total_15938233	k__Bacteria
total_15939757	k__Bacteria
total_1593992	k__Bacteria
total_1594064	k__Bacteria
total_15941209	k__Bacteria
total_15942666	k__Bacteria
total_1594323	k__Bacteria
total_1594324	k__Bacteria
total_15943562	k__Bacteria
total_1594442	k__Bacteria
total_15944548	k__Bacteria
total_15944841	k__Bacteria
total_15945284	k__Bacteria
total_15945464	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
total_15945796	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
total_15946509	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
